x,y
536.6365356445312,202.2534942626953
414.9823303222656,272.43988037109375
461.0460510253906,272.9570617675781
316.1596984863281,366.0652770996094
511.35400390625,400.70001220703125
435.1954345703125,227.887451171875
572.59326171875,171.5402374267578
527.2992553710938,404.94189453125
334.2418518066406,78.38434600830078
440.4511413574219,106.62165069580078
303.9395751953125,175.37637329101562
589.57275390625,264.33270263671875
437.582275390625,175.79429626464844
479.7317199707031,264.3074951171875
426.7640075683594,347.2611389160156
428.4022521972656,319.0179138183594
516.5196533203125,379.05645751953125
331.5700988769531,171.02662658691406
488.5614318847656,128.87527465820312
457.5364685058594,352.6638488769531
361.09600830078125,191.76100158691406
492.05999755859375,179.4267120361328
582.5518188476562,266.20404052734375
367.9866943359375,196.46900939941406
507.5049133300781,52.47785949707031
507.0175476074219,336.3017883300781
432.3397216796875,275.0343933105469
504.72137451171875,318.17364501953125
326.7733154296875,349.53265380859375
609.8756713867188,275.8160400390625
404.7804260253906,211.98646545410156
506.220458984375,150.5498504638672
596.7562866210938,239.0559844970703
360.87152099609375,289.87109375
378.7019348144531,100.98126220703125
455.8783874511719,357.3481750488281
478.1727600097656,342.968994140625
351.0602111816406,370.3869323730469
363.6491394042969,195.8137664794922
408.4581298828125,123.81571960449219
613.5242919921875,191.9307861328125
290.29486083984375,200.17694091796875
567.3880615234375,395.7493896484375
343.3963317871094,335.9394226074219
385.3802490234375,80.41496276855469
573.8438720703125,380.1904602050781
500.20172119140625,76.0748519897461
636.1053466796875,266.0042419433594
368.0073547363281,46.66054916381836
367.79071044921875,56.94912338256836
421.667724609375,129.3121337890625
415.60345458984375,307.0601501464844
509.0337219238281,239.14659118652344
327.399169921875,82.45175170898438
341.53265380859375,265.5761413574219
354.2799987792969,291.5627746582031
408.88958740234375,161.79135131835938
384.0156555175781,365.4291687011719
287.05316162109375,223.36968994140625
312.491455078125,231.40008544921875
455.08154296875,339.5756530761719
399.49346923828125,44.58798599243164
550.2899780273438,348.4998474121094
363.7265625,308.8444519042969
420.1375427246094,373.5389709472656
383.4044189453125,135.31236267089844
503.6910705566406,389.44000244140625
273.794189453125,245.1877899169922
346.9924011230469,89.9508285522461
585.2613525390625,112.65821838378906
490.361328125,52.27251052856445
369.7896423339844,56.35506820678711
566.9041748046875,360.3307800292969
438.8484802246094,199.4600067138672
626.1514282226562,203.31748962402344
612.4169921875,283.06488037109375
405.22332763671875,361.4002990722656
642.5416870117188,207.31103515625
437.8682556152344,181.74949645996094
282.3570861816406,273.0951843261719
573.3051147460938,250.415283203125
632.253173828125,277.1765441894531
395.7295227050781,101.12578582763672
494.86920166015625,120.16751861572266
591.59228515625,221.60926818847656
495.4553527832031,401.85595703125
454.8063049316406,243.66258239746094
403.20782470703125,98.92738342285156
536.8958129882812,46.74840545654297
355.6511535644531,395.9654541015625
394.09527587890625,201.5675811767578
376.2010803222656,62.408687591552734
318.0104064941406,245.3288116455078
616.6359252929688,184.53012084960938
505.3526306152344,166.49594116210938
321.5257263183594,362.07830810546875
561.7999877929688,204.69107055664062
337.1340026855469,304.1123046875
528.6426391601562,410.7795715332031
536.8390502929688,131.4778289794922
497.02349853515625,396.6990051269531
411.16778564453125,376.5552062988281
498.8079833984375,290.1891174316406
461.3686218261719,323.6819152832031
550.81494140625,46.32544708251953
470.61590576171875,382.674560546875
531.3668212890625,135.5836181640625
489.52569580078125,248.23016357421875
456.9004821777344,218.2684326171875
315.64324951171875,364.6591796875
421.0235900878906,296.3271179199219
585.0264892578125,218.69747924804688
398.5667419433594,350.33392333984375
494.1474304199219,267.41473388671875
539.336181640625,346.7697448730469
370.7580261230469,377.2633972167969
454.3480529785156,223.29910278320312
425.6966857910156,71.31922912597656
321.2794189453125,180.78131103515625
420.1882629394531,249.28094482421875
442.61260986328125,335.2509460449219
361.10595703125,65.87030029296875
424.24444580078125,330.1593322753906
624.26220703125,246.66513061523438
382.07257080078125,388.1695556640625
490.4403991699219,172.21351623535156
435.3222961425781,217.40870666503906
552.0885620117188,56.8295783996582
627.9213256835938,172.02291870117188
474.34576416015625,286.1593933105469
370.52520751953125,135.4920196533203
616.6522827148438,275.0733642578125
419.4076232910156,229.83421325683594
481.60528564453125,369.215087890625
567.9920654296875,334.40679931640625
359.49493408203125,225.54067993164062
363.046142578125,197.12890625
581.8287963867188,78.93498229980469
550.7688598632812,188.781005859375
467.7333679199219,173.46519470214844
350.6377868652344,288.72320556640625
438.16497802734375,351.802978515625
543.7296142578125,368.512451171875
490.4613037109375,126.36215209960938
346.26397705078125,114.63416290283203
305.8574523925781,267.9698486328125
412.14825439453125,292.4758605957031
408.1039733886719,149.38243103027344
441.8848876953125,270.82745361328125
380.10162353515625,152.54896545410156
303.2818298339844,222.57415771484375
374.9054870605469,293.8359069824219
573.2486572265625,348.0765075683594
532.1261596679688,132.38525390625
414.81512451171875,352.02093505859375
248.0164794921875,205.18728637695312
555.0061645507812,327.3343505859375
531.9243774414062,130.56631469726562
404.243896484375,234.76507568359375
378.54852294921875,85.69769287109375
636.5026245117188,254.2939910888672
554.794921875,179.9801788330078
364.8600769042969,376.1105041503906
253.85130310058594,214.23634338378906
536.587646484375,380.2149658203125
357.0935363769531,294.2972717285156
608.1752319335938,274.6916198730469
284.01422119140625,225.24481201171875
557.53076171875,363.61322021484375
321.3752136230469,270.13079833984375
428.174560546875,285.5284729003906
476.41900634765625,141.64405822753906
277.5884094238281,215.71932983398438
421.7402648925781,140.765380859375
471.3582763671875,303.6534423828125
397.028076171875,67.91809844970703
604.7229614257812,274.6241760253906
545.0410766601562,330.55938720703125
395.53094482421875,293.157470703125
527.3026123046875,392.9998474121094
582.139404296875,101.04214477539062
414.2499694824219,186.506591796875
383.4809875488281,309.2935791015625
595.112548828125,251.5099334716797
434.3243713378906,364.71551513671875
495.7573547363281,105.53814697265625
332.46331787109375,327.61376953125
445.3898620605469,261.2928161621094
408.7126770019531,41.93632888793945
437.20135498046875,160.6454315185547
384.6575012207031,213.1154022216797
430.3141784667969,223.19442749023438
554.8047485351562,402.57537841796875
427.1766357421875,184.08285522460938
500.7107849121094,406.78863525390625
480.28631591796875,93.35823822021484
509.5926818847656,109.63606262207031
500.1057434082031,194.16168212890625
414.23272705078125,239.19046020507812
548.1661376953125,223.32801818847656
384.2409973144531,304.11553955078125
412.7757873535156,93.56099700927734
349.51812744140625,236.86727905273438
440.6787414550781,102.81134033203125
527.4171142578125,118.35114288330078
432.000732421875,327.90496826171875
317.51458740234375,225.88160705566406
556.0448608398438,103.15161895751953
535.5974731445312,337.1887512207031
610.672119140625,207.4776153564453
515.2760620117188,283.46478271484375
321.59991455078125,268.1942443847656
577.3794555664062,314.4947509765625
421.0036315917969,197.24777221679688
378.3523254394531,149.28094482421875
629.1730346679688,185.81326293945312
555.5775756835938,136.89047241210938
357.7001037597656,270.6170349121094
331.15771484375,205.3953857421875
261.19757080078125,186.82598876953125
409.3350830078125,64.62410736083984
472.6856689453125,220.2404327392578
381.79754638671875,387.33941650390625
565.0507202148438,228.28829956054688
376.2823181152344,76.55378723144531
558.5575561523438,173.5541534423828
500.3321838378906,293.7585754394531
513.3384399414062,289.9624328613281
244.0523223876953,226.177001953125
614.7605590820312,253.0793914794922
463.2969970703125,380.4357604980469
279.06988525390625,243.15457153320312
539.17529296875,287.2392272949219
519.4597778320312,297.6737060546875
385.6358947753906,90.58042907714844
379.5591735839844,59.22289276123047
402.9928283691406,100.14578247070312
348.09539794921875,74.45507049560547
357.9590759277344,123.32952117919922
341.4861755371094,199.2061309814453
584.509521484375,235.77894592285156
404.41156005859375,216.17105102539062
405.40673828125,271.77972412109375
427.109619140625,312.9764404296875
502.9039611816406,303.5692443847656
327.3764953613281,246.91685485839844
318.99749755859375,74.6205825805664
357.331298828125,47.274288177490234
643.8688354492188,200.72830200195312
319.1099548339844,225.85519409179688
485.6485290527344,137.59828186035156
465.3193054199219,94.94938659667969
265.0289306640625,188.70277404785156
539.80419921875,83.60009765625
569.8043212890625,185.15945434570312
371.20849609375,108.15219116210938
294.5086364746094,182.2502899169922
448.40728759765625,287.8058166503906
515.2153930664062,348.379638671875
389.0557861328125,233.4642333984375
571.29833984375,179.7004852294922
350.2976379394531,111.34862518310547
498.1010437011719,399.9035949707031
573.6351928710938,104.66999053955078
508.98876953125,140.6482391357422
558.0189819335938,308.393310546875
294.7159729003906,281.8104553222656
464.1977233886719,383.04815673828125
329.0013427734375,175.7490692138672
472.87420654296875,131.8207244873047
414.8695373535156,393.1964111328125
526.521728515625,63.69698715209961
554.2103271484375,346.8204650878906
344.9171142578125,352.8789367675781
533.2180786132812,305.3684387207031
359.8886413574219,123.36398315429688
500.15289306640625,131.16781616210938
424.56512451171875,108.30268859863281
465.87542724609375,250.19065856933594
402.415283203125,333.96337890625
502.94915771484375,50.92537307739258
571.2613525390625,322.218505859375
633.81005859375,236.50192260742188
328.9343566894531,202.47251892089844
590.092041015625,210.28550720214844
327.0820007324219,86.41022491455078
376.06622314453125,296.5398254394531
424.3277282714844,381.3046569824219
411.4103698730469,129.57150268554688
386.3754577636719,226.85696411132812
632.7901611328125,229.44827270507812
491.3001708984375,190.90390014648438
494.1482238769531,118.61161804199219
490.7607116699219,381.5160217285156
428.4493408203125,365.9023742675781
390.41107177734375,71.72084045410156
422.89898681640625,337.7423400878906
583.9544677734375,365.5680847167969
576.6954345703125,138.36151123046875
503.9249267578125,377.6770935058594
364.9906005859375,405.68731689453125
514.3102416992188,327.9007873535156
417.4807434082031,212.82615661621094
490.7720642089844,99.36067199707031
405.9337463378906,51.791831970214844
362.8388671875,130.22535705566406
378.2166442871094,87.96548461914062
312.0621337890625,160.72003173828125
384.7491455078125,89.44771575927734
572.8161010742188,88.81898498535156
501.6513366699219,193.7022247314453
318.3612976074219,83.0684814453125
557.543701171875,55.159278869628906
329.2386169433594,113.4167709350586
366.09521484375,389.8569030761719
366.484130859375,97.7591323852539
368.14471435546875,395.1292419433594
351.091552734375,247.5408477783203
491.5982360839844,75.18550872802734
553.4102783203125,62.21177673339844
605.8103637695312,198.15524291992188
571.8184204101562,195.2679901123047
252.73995971679688,220.02964782714844
598.004150390625,214.9006805419922
555.00341796875,210.00466918945312
480.38092041015625,93.43207550048828
605.4398193359375,244.46627807617188
404.8096618652344,366.0750732421875
416.3227844238281,325.1083068847656
478.173095703125,67.68006896972656
536.5403442382812,342.3333740234375
493.5758056640625,55.96880340576172
358.6001281738281,122.38109588623047
382.53143310546875,98.15784454345703
340.2652893066406,130.92453002929688
530.2984619140625,365.7833557128906
516.163330078125,346.09661865234375
415.94085693359375,264.60308837890625
574.45556640625,177.90988159179688
545.5488891601562,47.48476791381836
438.26959228515625,86.0092544555664
588.9690551757812,252.68777465820312
559.3851928710938,323.56396484375
410.71380615234375,400.3402404785156
424.6395263671875,191.4994354248047
510.3321228027344,80.20256042480469
504.6097412109375,100.63478088378906
507.5173645019531,116.97960662841797
371.0869140625,206.34832763671875
427.7222900390625,83.22808074951172
436.15625,67.91059875488281
416.3151550292969,135.3513946533203
474.8859558105469,275.7008056640625
415.58380126953125,258.14703369140625
633.445068359375,261.4087829589844
512.638916015625,68.98947143554688
546.5963134765625,154.42808532714844
260.56268310546875,225.39016723632812
289.5006408691406,192.82826232910156
523.3859252929688,94.91812896728516
436.547119140625,328.8623352050781
491.74267578125,135.07859802246094
360.2397766113281,125.24922180175781
549.0657958984375,332.8511657714844
324.3004150390625,204.97377014160156
429.98486328125,239.6353302001953
360.7656555175781,114.42188262939453
388.2030029296875,200.76788330078125
525.03955078125,87.19889068603516
361.0606384277344,412.5606689453125
648.9049682617188,209.1834259033203
422.14434814453125,168.65084838867188
501.5517272949219,158.69854736328125
503.2700500488281,51.96195983886719
639.6978759765625,199.5614776611328
494.5546569824219,342.9499816894531
430.8937683105469,132.44485473632812
298.7757568359375,209.57809448242188
497.96453857421875,329.7488098144531
397.9202880859375,223.23104858398438
491.1331481933594,332.477294921875
483.2682800292969,127.7447738647461
352.5140686035156,196.74966430664062
318.34063720703125,213.33221435546875
431.4848937988281,276.3816833496094
383.52685546875,123.71807098388672
277.1874694824219,219.4677734375
542.1534423828125,374.0224609375
581.9097900390625,125.61721801757812
387.3306884765625,142.9879608154297
508.1751708984375,211.71322631835938
521.4202880859375,356.15106201171875
290.31756591796875,209.56353759765625
345.5801696777344,209.38148498535156
413.91064453125,158.05630493164062
432.5520935058594,339.6008605957031
343.69342041015625,140.8747100830078
381.1466064453125,326.7793884277344
580.223388671875,116.26258850097656
558.6151733398438,193.9042510986328
568.9217529296875,166.76031494140625
351.40814208984375,181.72525024414062
251.5465087890625,197.04478454589844
594.247314453125,186.26089477539062
341.4558410644531,126.42562866210938
634.27001953125,220.62937927246094
568.7678833007812,331.7218933105469
