x,y
432.6484680175781,281.32611083984375
449.3620300292969,180.7500457763672
488.4936218261719,272.3124084472656
372.05615234375,300.37261962890625
259.9141845703125,189.4355010986328
624.1572265625,295.58514404296875
597.3497314453125,301.0726318359375
376.53778076171875,289.1856994628906
483.2040710449219,302.434814453125
436.708251953125,173.86016845703125
521.6917114257812,178.38414001464844
513.00244140625,251.47216796875
385.4089660644531,167.97402954101562
486.3298645019531,219.6903839111328
267.9204406738281,157.89646911621094
326.3561096191406,203.95494079589844
513.600341796875,303.33123779296875
443.8444519042969,180.54014587402344
413.46044921875,175.33193969726562
338.50238037109375,187.03048706054688
419.7107849121094,136.5833282470703
492.35906982421875,269.99749755859375
384.26776123046875,207.79432678222656
441.74285888671875,253.58096313476562
491.0263366699219,280.9393615722656
398.3197326660156,214.10955810546875
375.6382751464844,141.75540161132812
496.14056396484375,291.374267578125
432.7892150878906,158.40261840820312
383.94189453125,266.10272216796875
358.1038513183594,248.3225860595703
410.14117431640625,314.84698486328125
380.0359802246094,308.4007263183594
450.92034912109375,285.2016296386719
570.2958984375,225.9883575439453
452.79931640625,241.5033416748047
376.0127258300781,217.02513122558594
326.0188293457031,233.15753173828125
403.0648193359375,289.2831726074219
515.0313110351562,259.73480224609375
430.570556640625,158.12828063964844
470.0754699707031,227.67337036132812
520.4735717773438,312.60809326171875
496.3363037109375,213.0782928466797
247.83712768554688,264.71234130859375
584.9177856445312,294.7702331542969
477.90350341796875,251.19700622558594
386.1322021484375,153.40667724609375
491.54742431640625,284.04107666015625
399.401611328125,255.23306274414062
422.034423828125,212.54774475097656
652.3016357421875,179.1937713623047
441.17523193359375,150.6519012451172
398.2233581542969,177.72738647460938
268.8894348144531,287.3995056152344
412.9510803222656,225.54539489746094
442.74908447265625,153.26730346679688
390.4070739746094,165.164794921875
508.302734375,198.60372924804688
648.5786743164062,300.2346496582031
388.8009338378906,169.71914672851562
387.3471984863281,263.4550476074219
436.7758483886719,142.0924072265625
456.4234313964844,217.57476806640625
484.26593017578125,290.25872802734375
390.64117431640625,170.75392150878906
475.56536865234375,251.9207000732422
421.9615783691406,250.38710021972656
320.682373046875,227.34747314453125
386.30322265625,257.4237365722656
415.8132629394531,150.15396118164062
485.2706298828125,143.2500457763672
396.5846252441406,312.9530029296875
499.0531005859375,245.05670166015625
435.9261169433594,229.27798461914062
508.3279724121094,143.69007873535156
659.51171875,206.05934143066406
447.9040832519531,152.7427520751953
475.2454528808594,140.91616821289062
406.4466552734375,176.3790283203125
353.6440734863281,200.89645385742188
464.5396423339844,302.2423095703125
440.540283203125,267.247314453125
513.9260864257812,145.55247497558594
665.4635009765625,222.1818389892578
646.564453125,182.8429412841797
441.3383483886719,180.5012664794922
387.77581787109375,191.05804443359375
462.0444641113281,152.89801025390625
486.68756103515625,233.33236694335938
465.68359375,251.2008819580078
377.2225646972656,165.04501342773438
392.76190185546875,248.04434204101562
466.1651916503906,169.7392120361328
416.29559326171875,216.20697021484375
252.331298828125,293.9774169921875
420.74969482421875,141.7440185546875
260.51629638671875,234.52349853515625
487.0806579589844,140.96676635742188
395.26580810546875,310.8170166015625
467.1396179199219,201.9626007080078
397.0632019042969,272.02056884765625
446.7138671875,303.766357421875
293.0850830078125,247.13156127929688
482.0335998535156,198.09934997558594
574.71337890625,205.81024169921875
472.1734924316406,289.9476013183594
422.9754943847656,199.85231018066406
255.36126708984375,181.6512908935547
526.034423828125,234.36248779296875
381.53460693359375,295.9878234863281
387.61846923828125,227.64735412597656
397.2164611816406,211.57261657714844
588.830810546875,264.9841003417969
377.7055969238281,151.31768798828125
424.0596923828125,276.21710205078125
559.3235473632812,196.391357421875
347.2054748535156,214.865966796875
477.865478515625,136.0851287841797
418.6684265136719,148.7931671142578
402.5395812988281,194.05393981933594
475.4410400390625,286.91351318359375
466.27874755859375,208.96583557128906
494.5802307128906,266.8208923339844
419.2018737792969,226.5973663330078
427.90643310546875,188.1830291748047
396.28497314453125,150.05223083496094
443.630615234375,269.37664794921875
326.6690673828125,178.25723266601562
446.7627258300781,227.79005432128906
626.8502807617188,245.61077880859375
611.4723510742188,246.82923889160156
426.2094421386719,189.21307373046875
428.0680236816406,170.07887268066406
453.98944091796875,263.58203125
312.2873229980469,171.88803100585938
377.7054748535156,257.93658447265625
497.6282043457031,274.86663818359375
505.1755065917969,143.73170471191406
236.23452758789062,139.79576110839844
240.67828369140625,298.8400573730469
428.0355224609375,162.55545043945312
439.5195617675781,227.14952087402344
521.8547973632812,183.52198791503906
613.4530029296875,160.1619415283203
427.1012268066406,210.70445251464844
507.5914306640625,239.4603729248047
391.9923400878906,180.42286682128906
673.2750854492188,173.8564910888672
443.9469909667969,158.97564697265625
454.34027099609375,279.6324157714844
566.2265014648438,204.0487823486328
397.0565490722656,297.8998107910156
452.9671325683594,294.57977294921875
475.624755859375,208.78758239746094
489.4209899902344,253.49835205078125
509.8388671875,226.1786651611328
436.4552917480469,314.9544677734375
496.97650146484375,247.8467254638672
450.22845458984375,275.4285583496094
469.1756896972656,207.44822692871094
241.20550537109375,223.44204711914062
522.6519775390625,248.75437927246094
425.6535339355469,236.91241455078125
470.33551025390625,211.94541931152344
398.5055847167969,229.7135772705078
621.443603515625,143.16917419433594
259.8911437988281,269.1590576171875
269.3939514160156,178.2666778564453
511.58056640625,267.6500244140625
322.87884521484375,166.0130615234375
410.904052734375,302.47467041015625
520.1622314453125,255.0836181640625
385.83197021484375,190.90386962890625
514.9451293945312,228.84161376953125
434.2964782714844,238.40269470214844
509.16693115234375,288.25677490234375
458.183837890625,215.5254364013672
399.8005065917969,211.52774047851562
492.5350036621094,207.89707946777344
590.97607421875,189.08566284179688
266.90985107421875,210.99774169921875
503.89892578125,296.3333740234375
644.86279296875,305.1488952636719
376.7426452636719,229.75039672851562
455.9492492675781,157.5330352783203
590.6697387695312,233.2990264892578
404.1333312988281,231.3605499267578
465.4176330566406,306.7776184082031
452.3453063964844,267.7235412597656
352.2073669433594,142.3083038330078
378.0332946777344,278.4559631347656
494.09161376953125,235.6686553955078
392.42498779296875,169.1179962158203
386.86737060546875,186.26736450195312
387.67572021484375,223.50851440429688
496.7744445800781,159.96591186523438
271.5927429199219,165.60752868652344
644.87451171875,182.96339416503906
522.3262329101562,206.58682250976562
657.3363037109375,243.35391235351562
474.80865478515625,177.59197998046875
503.60333251953125,292.93603515625
491.2563781738281,250.7051544189453
476.098876953125,261.5726623535156
662.383056640625,167.2487335205078
338.438232421875,150.1941375732422
406.5849304199219,245.58822631835938
478.7528076171875,204.30813598632812
459.3425598144531,314.53839111328125
499.60760498046875,235.26373291015625
456.6999206542969,170.83827209472656
510.28179931640625,136.53639221191406
456.0166931152344,267.0418701171875
397.0379638671875,307.1916809082031
522.4177856445312,301.903564453125
406.3196105957031,282.4615783691406
260.1884460449219,255.67794799804688
412.93170166015625,153.3113250732422
478.9028625488281,169.03358459472656
383.2871398925781,166.22837829589844
440.951171875,148.11305236816406
571.446044921875,259.2479248046875
283.79986572265625,303.3943786621094
437.5825500488281,266.5872802734375
504.243408203125,147.34420776367188
503.81787109375,279.7256164550781
546.3283081054688,175.50616455078125
507.62677001953125,236.48141479492188
393.73870849609375,250.6984405517578
452.38775634765625,160.71969604492188
500.8778381347656,306.37237548828125
447.3251953125,282.6285705566406
410.2672424316406,275.2940368652344
640.1266479492188,195.3863525390625
499.6572570800781,211.06069946289062
600.5405883789062,299.633544921875
403.52960205078125,200.83641052246094
379.532470703125,240.94650268554688
445.2227478027344,284.5378723144531
494.2921142578125,243.7202606201172
322.40283203125,278.4227600097656
584.4002685546875,235.4966583251953
303.22406005859375,184.67349243164062
226.58023071289062,261.5692443847656
490.02978515625,291.921630859375
579.4661865234375,263.1080017089844
410.84918212890625,144.52639770507812
399.8275451660156,156.9733123779297
448.6324157714844,170.1239013671875
629.17626953125,227.7624053955078
446.1063537597656,235.322998046875
407.55023193359375,202.18490600585938
414.5781555175781,148.5615692138672
427.2663879394531,274.0610046386719
470.15509033203125,176.7882080078125
453.928955078125,205.82525634765625
517.6768188476562,220.46372985839844
486.42333984375,272.0066833496094
420.5065612792969,298.4555358886719
435.41748046875,308.151123046875
488.9845886230469,238.6868133544922
405.6961975097656,262.5356140136719
429.7932434082031,200.5234375
464.66778564453125,170.143798828125
399.8678283691406,235.16790771484375
386.2627868652344,157.90438842773438
390.4772644042969,139.50531005859375
478.03643798828125,197.5972442626953
233.36814880371094,294.8557434082031
427.6822204589844,239.45111083984375
519.9646606445312,235.05557250976562
617.689697265625,214.7829132080078
489.1524353027344,243.41470336914062
473.112548828125,156.84678649902344
587.6823120117188,227.37503051757812
393.096923828125,289.9022521972656
424.3980712890625,211.39495849609375
376.4752197265625,173.10777282714844
514.438232421875,167.2445068359375
423.4563293457031,200.22267150878906
524.7296142578125,185.9479522705078
428.27508544921875,149.34046936035156
397.2026672363281,224.35272216796875
332.36810302734375,229.82115173339844
271.0494384765625,312.268798828125
362.0032653808594,250.6074981689453
460.6988525390625,277.53741455078125
490.13214111328125,279.0434265136719
403.3621520996094,260.80535888671875
497.9461975097656,158.43003845214844
246.4027099609375,180.19500732421875
577.4440307617188,163.67018127441406
396.42340087890625,278.1025390625
408.3034362792969,276.60302734375
568.9085083007812,215.59194946289062
262.8372497558594,199.23670959472656
406.6784362792969,234.87803649902344
296.1602783203125,307.470458984375
485.6864013671875,168.0609588623047
471.3606872558594,239.96090698242188
623.1657104492188,187.585693359375
379.50634765625,266.8590393066406
437.6584777832031,251.6881103515625
423.32550048828125,135.8145294189453
521.5985107421875,205.1331787109375
633.4649658203125,158.35324096679688
315.7988586425781,149.70138549804688
504.103515625,251.6195831298828
397.015625,176.3899688720703
470.1496887207031,154.77633666992188
352.3925476074219,306.1253662109375
509.7421875,176.35406494140625
468.867919921875,258.6065673828125
512.1051025390625,178.57046508789062
230.1295928955078,180.48451232910156
456.5836181640625,274.2867431640625
560.122802734375,145.32534790039062
519.2478637695312,254.2615966796875
411.9732971191406,246.53424072265625
528.0189208984375,224.1131134033203
378.7877502441406,203.90469360351562
263.4355773925781,304.4046325683594
473.1747741699219,202.8207550048828
425.0702209472656,286.2229919433594
477.56402587890625,139.81263732910156
378.691162109375,220.55056762695312
436.8254699707031,304.08294677734375
465.03448486328125,298.1457214355469
506.06085205078125,303.0339660644531
503.578857421875,135.1627655029297
623.3350830078125,236.63674926757812
432.528564453125,221.41978454589844
517.6925048828125,155.21788024902344
519.9931640625,175.81239318847656
284.1773986816406,279.4582824707031
500.7095947265625,179.03790283203125
403.8420715332031,276.43768310546875
474.3371887207031,202.88328552246094
497.7825622558594,218.99034118652344
552.398193359375,250.21263122558594
462.3948974609375,161.30909729003906
487.8769226074219,294.40740966796875
481.8350524902344,203.1886444091797
429.6246643066406,287.1398010253906
452.6094970703125,271.3033447265625
467.76202392578125,177.2815399169922
537.0816650390625,254.1376495361328
524.149169921875,151.91961669921875
518.5208129882812,172.5634765625
487.1889953613281,221.04254150390625
287.0403137207031,148.5106201171875
613.3861694335938,227.04124450683594
